1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000023000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000023000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000036000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000023000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000023000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000045000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000028000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000035000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000034000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000029000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000023000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000023000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000023000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000023000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000023000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000044000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000046000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000029000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000023000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000023000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000000000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000000000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000000000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000000000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000029000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000000000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000000000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000030000,192.168.1.14,192.168.1.11,1
1,0.000000000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000000000,192.168.1.14,192.168.1.11,1
1,0.000028000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000023000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000044000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000000000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000028000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000023000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000023000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000023000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000028000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000022000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000028000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000028000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000023000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000002000,192.168.1.14,192.168.1.11,1
1,0.000025000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000024000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000026000,192.168.1.14,192.168.1.11,1
1,0.000001000,192.168.1.14,192.168.1.11,1
1,0.000027000,192.168.1.14,192.168.1.11,1
